univ_id,univ_name_std,source_id,html_file,table_index,row_n,max_col_n,candidate_score,candidate_type,review_priority,result_table_like,has_percent_token,percent_tokens,number_tokens,has_korean,has_math,has_english,has_inquiry,has_history,has_second_language,keyword_hit_json,table_text_sha256,table_text_excerpt
U0000143,숭실대학교,SRC_0000143_2025_0015,0000143_2025.html,51,43,8,10,csat_reflection_ratio,medium,True,True,70; 70,70; 70; 13; 3.4; 1; 6; 863.15; 1; 000; 82.33; 10; 7.5; 1; 5; 861.91; 1; 000; 81.00; 16; 4.5; 1; 14; 863.92; 1; 000; 81.50; 15; 4.3; 1; 6,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",75ea3ff4a69dd584e447c995a6ff4b4a3f2d947d67253bebb6e880fb5b96b494,"구분 / 모집단위 / 모집 인원 / 경쟁률 / 충원 합격 순위 / 대학별 환산 / 최종등록자 70% cut 평균 ( 백분위 ) | 최종등록자 70% cut / 총점 ( 수능 ) | 가군 / 국어국문학과 / 13 / 3.4:1 / 6 / 863.15 / 1,000 / 82.33 | 불어불문학과 / 10 / 7.5:1 / 5 / 861.91 / 1,000 / 81.00 | 중어중문학과 / 16 / 4.5:1 / 14 / 863.92 / 1,000 / 81.50 | 일어일문학과 / 15 / 4.3:1 / 6 / 863.21 / 1,000 / 80.17 | 사학과 / 13 / 6.2:1 / 9 / 863.51 / 1,000 / 73.67 | 법학과 / 29 / 4.4:1 / 15 / 866.12 / 1,000 / 80.83 | 국제법무학과 / 21 / 5.2:1 / 10 / 867.74 / 1,000 / 83.83 | 행정학부 / 43 / 3.7:1 / 18 / 866.41 / 1,000 / 85.83 | 정치외교학과 / 17 / 5.5:1 / 4 / 858.81 / 1,000 / 84.17 | 정보사회학과 / 15 / 4.9:1 / 4 / 864.43 / 1,000 / 82.50 | 언론홍보학과 / 17 / 4.3:1 / 4 / 871.74 / 1,000 / 85.67 | 평생교육학과 / 11 / 4.6:1 / 8 / 863.33 / 1,000 / 83.00 | 경제학과 / 40 / 4.8:1 / 19 / 871.96 / 1,000 / 84.50 | 글로벌통상학과 / 43 / 4.1:1 / 9 / 869.59 / 1,000 / 84.17 | 경영학부 / 58 / 3.7:1 / 32 / 872.00 / 1,000 / 84.33 | 회계학과 / 26 / 3.0:1 / 23 / 867.62 / 1,000 / 85.00 | 벤처중소기업학과 / 33 / 3.2:1 / 4 / 867.90 / 1,000 / 84.33 | 금융학부 / 24 / 5.5:1 / 10 / 866.31 / 1,000 / 82.33 | 산업 · 정보시스템공학과 / 37 / 4.8:1 / 44 / 888.79 / 1,000 / 83.17 | 건축학부 ( 건축학 · 건축공학전공 ) / 19 / 5.1:1 / 33 / 886.25 / 1,000 / 83.67 | 건축학부 ( 실내건축전공 ) / 10 / 5.8:1 / 6 / 877.17 / 1,000 / 79...."
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,0,7,4,13,csat_reflection_ratio,high,False,False,,2025; 2024; 284; 391; 284; 91; 70; 4; 3; 4; 1; 303; 78,False,True,False,True,False,False,"{""csat_reflection_ratio"": 2, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 1}",e30fc6b545fd6731ed8bc93f5bc7eed2b7044a6051bab187bcc55400ee2d011e,"구분 / 2025 학년도 / 2024 학년도 / 비고 | 공통 / ▪ 학생부종합전형 ( 정원 내외 전체 ) : 학교폭력 조치사항이 학생부에 기재된 자는 이를 정성평가하여 반영 ▪ 학생부교과 ( 지역균형선발 ) : 학교폭력 조치사항이 학생부에 기재된 자는 고등학교 학교장 추천 불가 / / 학교폭력 조치사항 반영 | 학생부종합전형 / ▪ 숙명인재 ( 면접형 ) 모집인원 확대 :284 명 → 391 명 기존 숙명인재 ( 서류형 ) 과 숙명디지털융합인재 일부 통합 ▪ 소프트웨어인재 전형 신설 : 인공지능공학부 , 컴퓨터과학전공 , 데이터사이언스전공 모집 / ▪ 숙명인재 ( 면접형 ): 284 명 ▪ 숙명인재 ( 서류형 ): 91 명 ▪ 숙명디지털융합인재 : 70 명 / 전형 신설 및 통합 | 학생부교과 ( 지역균형선발 ) / ▪ 수능최저학력기준 수능 활용 영역을 인문계 / 자연계 동일하게 설정 : 필수 응시 선택과목 폐지 / ▪ 자연계 일부 모집단위에서 수학 ( 기하 또는 미적분 ), 탐구 ( 과탐 ) 을 필수 응시 선택과목으로 지정함 / 수능최저학력기준 수능 활용영역 인문 / 자연 통일 | 논술 ( 논술우수자 ) | ( 논술 ) 논술우수자 / ▪ 약학부 4 명 신규 모집 : 수능최저학력기준 (3 개 영역 등급 합 4 이내 ( 수학 반드시 포함 , 탐구 선택 시 1 과목 반영 ) / / 논술우수자전형 모집단위 추가 | 수능위주전형 / ▪ 정시모집 나군 일반학생 전형으로 자유전공학부 (303 명 ), 첨단공학부 (78 명 ) 신설 모집 / / 모집단위 신설"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,1,6,2,10,selection_element,high,False,True,100,1; 3; 1; 3; 100; 1; 4; 2,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 2, ""admission_guide_link"": 0}",b81b91f23ea12fc2206c895ffaecd871f64fd57f4ee5785ccd51fe6bfa1b9518,"전형별 주요사항 | 공통 / - 자기주도적이고 능동적으로 학업을 해 온 학생 , 교내 교과·비교과 ( 교과연계 ) 활동을 통해 적극적으로 자신의 진로를 탐색하고 노력해 온 학생 , 공동체의 중요성을 알고 리더십과 협업 태도를 갖춘 학생을 학생부종합전형에서 선발하고자 함 | 숙명인재 ( 면접형 ) / - 수능최저학력기준 없음 - 모집단위 : 인문계 , 자연계 ( 일부 모집단위 제외 ), 약학부 선발 - 1 단계 선발인원 : 모집단위별 모집인원 3 배수 - 수능 이후 면접 ( 제출서류기반의 블라인드 면접 ) | 소프트웨어인재전형 / - 수능최저학력기준 없음 - 모집단위 : 인공지능공학부 , 컴퓨터과학전공 , 데이터사이언스전공 - 1 단계 선발인원 : 모집단위별 모집인원 3 배수 - 수능 이후 면접 ( 제출서류기반의 블라인드 면접 ) | 기회균형전형 농어촌학생전형 ( 정원외 ) 특성화고교출신자전형 ( 정원외 ) 특성화고졸재직자전형 ( 정원외 ) / - 수능최저학력기준 없음 - 전형별 특정 지원자격 있음 - 면접 없음 ( 서류심사 100%) | 특수교육대상자전형 ( 정원외 ) / - 수능최저학력기준 없음 - 1 단계 선발인원 : 전계열 선발인원 4 배수 - 수능 이후 면접 ( 제출서류기반의 블라인드 면접 ) - 2 단계 면접 전과정 녹화·녹음"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,2,13,7,8,selection_element,medium,False,False,,391; 1; 3; 100; 2; 1; 60; 40; 44; 1; 3; 100; 2; 1; 60; 40; 71; 100; 62; 100; 26; 100; 118; 100; 15; 1; 4; 100; 4; 2,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 2, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c242d33c6490c52bc74645e90080b73a9a088907b0d597761e37293c4874d707,구분 / 전형개요 / 비고 | 모집 인원 / 선발방법 / 전형요소 및 반영비율 ( 배점 ) | 방법 / 배수 / 서류 / 면접 | 숙명인재 ( 면접형 ) / 391 / 1 단계 / 3 / 100 / - / | 2 단계 / - / 1 단계 성적 60 / 40 | 소프트웨어인재 / 44 / 1 단계 / 3 / 100 / - / | 2 단계 / - / 1 단계 성적 60 / 40 | 기회균형 / 71 / 일괄 합산 / - / 100 / - / | 농어촌학생 ( 정원외 ) / 62 / 일괄 합산 / - / 100 / - / | 특성화고교출신자 ( 정원외 ) / 26 / 일괄 합산 / - / 100 / - / | 특성화고졸재직자 ( 정원외 ) / 118 / 일괄 합산 / - / 100 / - / | 특수교육대상자 ( 정원외 ) / 15 / 1 단계 / 4 / 100 / - / 모집단위별 아닌 전계열 4 배수를 단계 선발함 | 2 단계 / - / 1 단계 성적 60 / 40
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,3,7,2,7,csat_reflection_ratio,medium,False,False,,,False,True,False,True,False,False,"{""csat_reflection_ratio"": 2, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",e223eefedcbed7d1b334af770a85833037b6aad7d6af6b7b493296a723a2de97,"평가요소 / 세부 내용 | 진로역량 / 평가 내용 | ∙ 진로탐색노력 , 진로 ( 전공 / 계열 ) 관련 소양 , 진로 ( 전공 / 계열 ) 역량 개발 - 진로에 대한 탐색 과정 및 노력 - 진로 ( 전공 / 계열 ) 에 대한 관심과 이해 - 진로 ( 전공 / 계열 ) 관련 교과목 이수 과정과 성취 | 탐구역량 / 평가 내용 | ∙ 자기주도성 , 탐구력 , 융합적 사고역량 , 기초학업역량 - 자발적인 의지와 자기주도적 학습태도 - 지적호기심을 바탕으로 깊고 넓게 탐구하는 태도 및 역량 - 학교 교육과정 내에서 이루어지는 탐구활동과 관련된 융합적 사고 역량과 문제해결 역량 - 기본적인 학업 수학역량 평가 | 공동체의식과 협업능력 / 평가 내용 | ∙ 공동체의식 , 리더십 , 협업능력 , 소통능력 - 공동체의 목표 달성을 위해 구성원의 협력을 이끌어낼 수 있는 역량 - 열린 사고로 타인의 의견을 존중하며 상황과 맥락을 이해하면서 소통하고 협업하는 역량"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,4,10,34,9,csat_reflection_ratio,medium,False,True,45; 35; 20; 45; 35; 20; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45,45; 35; 20; 45; 35; 20; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15; 45; 35; 20; 45; 35; 20; 40; 45; 15,False,False,False,True,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",c863fa52638fecc7c4b74748b94ae394827de384bd0c0f2ed5d795583b60c232,구분 / 내용 | 서류평가 평가요소별 비율 / 구분 진로역량 탐구역량 공동체의식과 협업능력 숙명인재 ( 면접형 ) 45% 35% 20% 소프트웨어인재 45% 35% 20% 기회균형 40% 45% 15% 농어촌학생 ( 정원외 ) 40% 45% 15% 특성화고교출신자 ( 정원외 ) 40% 45% 15% 특성화고졸재직자 ( 정원외 ) 40% 45% 15% 특수교육대상자 ( 정원외 ) 40% 45% 15% / 구분 / 진로역량 / 탐구역량 / 공동체의식과 협업능력 / 숙명인재 ( 면접형 ) / 45% / 35% / 20% / 소프트웨어인재 / 45% / 35% / 20% / 기회균형 / 40% / 45% / 15% / 농어촌학생 ( 정원외 ) / 40% / 45% / 15% / 특성화고교출신자 ( 정원외 ) / 40% / 45% / 15% / 특성화고졸재직자 ( 정원외 ) / 40% / 45% / 15% / 특수교육대상자 ( 정원외 ) / 40% / 45% / 15% | 구분 / 진로역량 / 탐구역량 / 공동체의식과 협업능력 | 숙명인재 ( 면접형 ) / 45% / 35% / 20% | 소프트웨어인재 / 45% / 35% / 20% | 기회균형 / 40% / 45% / 15% | 농어촌학생 ( 정원외 ) / 40% / 45% / 15% | 특성화고교출신자 ( 정원외 ) / 40% / 45% / 15% | 특성화고졸재직자 ( 정원외 ) / 40% / 45% / 15% | 특수교육대상자 ( 정원외 ) / 40% / 45% / 15%
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,5,8,4,9,csat_reflection_ratio,medium,False,True,45; 35; 20; 45; 35; 20; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45,45; 35; 20; 45; 35; 20; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15; 40; 45; 15,False,False,False,True,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",b77a888f867f6742aae9db83ac320dcad35129e58123302998b46abee670d237,구분 / 진로역량 / 탐구역량 / 공동체의식과 협업능력 | 숙명인재 ( 면접형 ) / 45% / 35% / 20% | 소프트웨어인재 / 45% / 35% / 20% | 기회균형 / 40% / 45% / 15% | 농어촌학생 ( 정원외 ) / 40% / 45% / 15% | 특성화고교출신자 ( 정원외 ) / 40% / 45% / 15% | 특성화고졸재직자 ( 정원외 ) / 40% / 45% / 15% | 특수교육대상자 ( 정원외 ) / 40% / 45% / 15%
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,9,102,7,14,csat_reflection_ratio,medium,True,True,50; 70; 50; 70; 50; 70; 50; 70; 50; 70; 50; 70,50; 70; 12; 13.08; 14; 2.77; 2.94; 6; 14.17; 5; 2.5; 2.54; 10; 12.50; 10; 4.06; 4.34; 14; 13.43; 23; 3.91; 4.48; 9; 10.44; 11; 3.39; 3.81; 16; 11.25; 16,True,True,True,False,True,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 0, ""english_korean_history"": 1, ""selection_element"": 2, ""minimum_standard"": 0, ""admission_guide_link"": 0}",d5bd79a54d0ea6da72bc6c63439297337932a24bc8bb0731ada84fbbd1dc8f73,"숙명인재 ( 면접형 ) 전형 | 모집단위 / 모집 인원 / 경쟁률 / 충원합격 순위 / 최종등록자 교과 성적 학생부 등급 / 평가에 반영된 교과목 | 50% / 70% | 한국어문학부 / 12 / 13.08 / 14 / 2.77 / 2.94 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 역사문화학과 / 6 / 14.17 / 5 / 2.5 / 2.54 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 프랑스언어·문화학과 / 10 / 12.50 / 10 / 4.06 / 4.34 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 중어중문학부 / 14 / 13.43 / 23 / 3.91 / 4.48 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 독일언어·문화학과 / 9 / 10.44 / 11 / 3.39 / 3.81 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 일본학과 / 16 / 11.25 / 16 / 4.27 / 4.57 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 문헌정보학과 / 5 / 12.00 / 2 / 2.47 / 2.55 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 문화관광학전공 / 8 / 16.75 / 5 / 4.58 / 4.61 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 르꼬르동블루외식경영전공 / 8 / 15.63 / 1 / 3.59 / 3.86 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 교육학부 / 9 / 17.22 / 5 / 2.21 / 2.76 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 가족자원경영학과 / 5 / 14.60 / 1 / 3.06 / 4.4 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 아동복지학부 / 8 / 17.50 / 6 / 2.74 / 4.03 / 국어 , 수학 , 외국어 ( 영어 ), 사회 ( 역사 / 도덕 , 한국사포함 ), 과학 | 정치외교학..."
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,11,2,2,8,minimum_standard,medium,False,True,100,100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 2, ""admission_guide_link"": 0}",68faac4e6768f720e8130575f412fc94aa2e697a09b908ce33b0544b278ece59,"전형별 주요사항 | 지역균형선발전형 / - 수능최저학력기준 있음 - 인문계 ( 글로벌협력전공 , 앙트러프러너십전공 제외 ), 자연계 모집단위 선발 - 학생부교과 100% - 고등학교장의 추천서 필수 제출 ( 고교별 추천인원 제한없으나 학교폭력 조치사항이 학생부에 기재된 자는 추천불가함 )"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,12,4,6,12,selection_element,high,False,False,,248; 100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 2, ""admission_guide_link"": 0}",508a121390c7dd84948886b606befc02cfc41d42fcf4d5e0409c1df72d04b8ba,구분 / 전형방법 / 비고 | 모집 인원 / 선발방법 / 전형요소 및 반영비율 | 방법 / 배수 / 학생부교과 | 지역균형선발전형 / 248 명 / 일괄합산 / - / 100 / 수능최저학력기준있음
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,13,3,6,4,other,low,False,True,100; 100,1; 2; 3; 1; 2; 1; 2; 1; 2; 100; 100; 3; 1; 3; 2,False,False,False,False,False,False,"{""csat_reflection_ratio"": 0, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",d8bd70c7e6e8da702b4050293177b9010b6db137c21f5a572b3322a60d08fde8,구분 / 교과성적 / 1 학년 / 2 학년 / 3 학년 / 비고 | 1 학기 / 2 학기 / 1 학기 / 2 학기 / 1 학기 / 2 학기 | 지역균형선발전형 / 100% / 학년별 / 학기별 가중치 없음 전학년 100% / 졸업예정자는 3 학년 1 학기까지 반영 졸업자는 3 학년 2 학기까지 반영
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,14,5,4,20,csat_reflection_ratio,high,False,True,100,3; 100,True,True,True,False,True,False,"{""csat_reflection_ratio"": 4, ""score_conversion"": 1, ""english_korean_history"": 1, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 0}",5008712bb5f58ca81afacda34e45872749828bb2fa96e3cf7931079cd853227d,"구분 / 공통과목 , 일반선택과목 / 진로선택과목 | 반영교과 / 인문계 / 자연계 : 국어 , 영어 , 수학 , 사회 , 과학 , 한국사 교과별 전체 과목 / * 석차등급 기재 없이 성취도 표기인 경우 인문계 / 자연계 : 국어 , 영어 , 수학 , 사회 , 과학 , 한국사 교과별 전체 과목 중 상위 3 개 과목 / * 석차등급이 표기된 경우 인문계 / 자연계 : 국어 , 영어 , 수학 , 사회 , 과학 , 한국사 교과별 전체 과목 | 반영지표 / 석차등급 / 성취도 / 석차등급 | 반영비율 / 100% | 산출방법 / ( 반영교과 과목별 석차등급 또는 성취평가 변환 등급 x 과목별 이수단위 ) 의 합 반영교과 전체 과목 이수단위 총합"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,16,4,9,11,csat_reflection_ratio,high,False,True,100,100; 11; 100; 3; 1; 3; 5; 3; 1; 3; 2; 1; 3; 5; 1; 3; 5,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",8dba014167b8c3a3d4dd9c4ed22e25788f927eafab84200e2a639a3e25ba4554,"학생부 교과성적 산출방법 | * 학생부 교과성적 산출방법 - 학년별 반영비율 : 전 학년 100%( 학년별 / 학기별 가중치 없음 ) - 환산석차등급을 아래와 같이 산출한 후 (11- 환산석차등급 ) × 100 으로 산출함 환산석차등급 : ∑ ( 반영교과목 석차등급 × 반영교과목 이수단위 ) ÷ ∑ ( 반영교과목 이수단위 ) - 반영교과 기준 성취도로만 표기된 진로선택과목은 성취도 상위 3 과목을 등급으로 변환하여 반영 ( 성취도가 같은 경우 이수단위가 높은 과목을 반영 ) 성취도 A B C 등급 1 3 5 - 졸업예정자는 3 학년 1 학기까지 반영 , 졸업자는 3 학년 2 학기까지 반영 / 성취도 / A / B / C / 등급 / 1 / 3 / 5 | 성취도 / A / B / C | 등급 / 1 / 3 / 5"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,18,42,9,12,csat_reflection_ratio,medium,True,True,50; 70; 50; 70,50; 70; 50; 70; 8; 4.25; 16; 896.4; 889.91; 1000; 1.97; 2.03; 5; 4.60; 5; 902.78; 894.95; 1000; 1.91; 1.94; 3; 5.00; 0; 1; 1; 1000; 1; 1; 9; 6.89,True,True,True,False,False,False,"{""csat_reflection_ratio"": 3, ""score_conversion"": 1, ""english_korean_history"": 0, ""selection_element"": 1, ""minimum_standard"": 0, ""admission_guide_link"": 0}",39d13423d3d7eb58142c81f6cd62d53d7b2766c55f1fac9464566037be3a9f06,모집단위 / 지역균형선발전형 | 모집 인원 / 경쟁률 / 충원합격 순위 / 대학별 환산 / 최종등록자 교과성적학생부등급 | 최종등록자 환산점수 / 총점 ( 학생부 ) | 50% / 70% / 50% / 70% | 한국어문학부 / 8 / 4.25 / 16 / 896.4 / 889.91 / 1000 / 1.97 / 2.03 | 역사문화학과 / 5 / 4.60 / 5 / 902.78 / 894.95 / 1000 / 1.91 / 1.94 | 프랑스언어·문화학과 / 3 / 5.00 / 0 / 최종등록자 1 명 / 최종등록자 1 명 / 1000 / 최종등록자 1 명 / 최종등록자 1 명 | 중어중문학부 / 9 / 6.89 / 18 / 880.8 / 877.39 / 1000 / 2.16 / 2.19 | 독일언어·문화학과 / 2 / 7.50 / 3 / 891.26 / 891.26 / 1000 / 2.15 / 2.15 | 일본학과 / 4 / 6.25 / 1 / 888.03 / 888.03 / 1000 / 2.03 / 2.03 | 문헌정보학과 / 3 / 5.00 / 8 / 870.4 / 870.4 / 1000 / 2.27 / 2.27 | 문화관광학전공 / 6 / 4.67 / 8 / 878.57 / 876.85 / 1000 / 2.15 / 2.22 | 르꼬르동블루외식경영전공 / 6 / 3.00 / 4 / 최종등록자 1 명 / 최종등록자 1 명 / 1000 / 최종등록자 1 명 / 최종등록자 1 명 | 교육학부 / 6 / 4.00 / 7 / 872 / 872 / 1000 / 2.27 / 2.27 | 가족자원경영학과 / 3 / 4.67 / 4 / 873.39 / 857.66 / 1000 / 2.21 / 2.27 | 아동복지학부 / 7 / 5.29 / 15 / 893.4 / 885.32 / 1000 / 2.03 / 2.14 | 정치외교학과 / 5 / 3.80 / 7 / 910.94 / 899.21 / 1000 / 1.89 / 1.95 | 행정학과 / 5 / 4.40 / 5 / 883.33 / 875.97 / 1000 / 2.19 / 2.29 | 홍보광고학과 / 5 / 3.60 / 7 / 905.56 / 905.56 / 1000 / 1.91 / 1.91 | 소비자경제학과 / 3 / 5.67 / 9 / 904.5 / 904.5 / 1000 / 1.89 / 1.89 | 사회심리학과 / 2 / 5.00 / 1 / 918.1 / 918.1 / ...
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,21,11,10,10,selection_element,high,False,False,,434; 100; 82; 60; 40; 24; 100; 100; 80; 20; 432; 100; 20; 60; 40; 6; 100,False,False,False,False,False,False,"{""csat_reflection_ratio"": 1, ""score_conversion"": 0, ""english_korean_history"": 0, ""selection_element"": 3, ""minimum_standard"": 0, ""admission_guide_link"": 0}",5a470503b439fb7c27f36a97e395dd11478e5b682222f2473db813d3e5dcf803,"구분 / 전형방법 / 비고 | 모집 인원 / 선발방법 / 전형요소 및 반영비율 ( 배점 ) | 방법 / 배수 / 수능 / 실기 / 면접 / 실기 | 가군 수능 ( 일반학생 ) / 인문계 자연계 / 434 / 일괄 합산 / - / 100 / - / - / - / | 시각·영상디자인과 , 산업디자인과 , 환경디자인과 , 공예과 / 82 / 일괄 합산 / - / 60 / 40 / - / - / | 가군 수능 ( 사회배려 )( 정원외 ) / 인문계 자연계 / 24 / 일괄 합산 / - / 100 / - / - / - / | 가군 수능 ( 농어촌학생 )( 정원외 ) / 인문계 자연계 / 수시 미충원 인원 / 일괄 합산 / - / 100 / - / - / - / | 가군 수능 ( 특수교육대상자 )( 정원외 ) / 일괄 합산 / - / 80 / - / 20 / - / | 나군 수능 ( 일반학생 ) / 약학부 첨단공학부 자유전공학부 / 432 / 일괄 합산 / - / 100 / - / - / - / | 체육교육과 / 20 / 일괄 합산 / - / 60 / - / - / 40 / | 나군 수능 ( 사회배려 )( 정원외 ) / 약학부 / 6 / 일괄 합산 / - / 100 / - / - / - /"
U0000141,숙명여자대학교,SRC_0000141_2025_0016,0000141_2025.html,22,19,125,32,csat_reflection_ratio,high,False,True,5; 3; 35; 5; 3; 35; 5; 3; 35,2; 2; 35; 25; 20; 20; 2; 30; 30; 20; 20; 25; 35; 20; 20; 1; 5; 15; 50; 20; 15; 1; 25; 40; 20; 15; 2; 25; 35; 20,True,True,True,True,True,False,"{""csat_reflection_ratio"": 6, ""score_conversion"": 3, ""english_korean_history"": 2, ""selection_element"": 0, ""minimum_standard"": 0, ""admission_guide_link"": 1}",9c7a185e1de5fa9cb54efa4bbad2089e85a3d0175c196bd7970cd48437193bb9,"수능 성적 산출방법 | 구분 반영영역 및 반영비율 (%) 비고 국어 수학 영어 탐구 ( 직탐제외 ) 한국사 선택과목 미지정 선택과목 미지정 선택과목 기하 또는 미적분 미지정 (2 과목 ) 과탐 (2 과목 ) 인문계 ( 경상대학 제외 ), 의류학과 35 25 20 20 * 가산점 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 경상대학 30 30 20 20 화학과 , 생명시스템학부 , 화공생명공학부 , 지능형전자시스템전공 , 신소재물리전공 , 기계시스템학부 , 식품영양학과 , 약학부 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 탐구 중 과탐 1 과목 반드시 포함 신소재물리전공 지원자는 탐구영역에서 물리학 선택 시 변환표준점수 5% 가산 수학과 15 50 20 15 국어 : 선택과목 미지정 수학 : 선택과목 기하 또는 미적분 탐구 : 탐구 중 과탐 1 과목 반드시 포함 통계학과 25 40 20 15 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 인공지능공학부 , 컴퓨터과학전공 , 데이터사이언스전공 , 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 첨단공학부 25 35 15 25 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 단 , 과탐 과목 응시 시 , 과목당 변환표준점수 3% 가산 자유전공학부 30 30 15 25 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 체육교육과 국어 , 수학 , 영어 중 상위 택 2 → 2 과목 각 35% 30 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 시각·영상디자인과 , 산업디자인과 , 환경디자인과 , 공예과 40 30 30 국어 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 ▪ 모집단위별로 지정한 수능 반영영역에 모두 응시해야 함 ▪ 인문계 , 자연계 : 4 개 영역 , 체육교육과 , 미술대학 ( 회화과 제외 ): 3 개 영역 ) ▪ 수능성적 반영 방법 - 국어 , 수학 영역은 표준점수를 반영함 - 탐구영역은 2 개 과목을 우리대학 변환표준점수로 반영하며 수능 성적 발표 이후 입학처 홈페이지 공지 - 영어영역은 등급에 따른 점수를 반영함 등급점수..."
