label,path,column,dtype,missing_n,missing_pct,unique_n,is_numeric,is_boolean,sample_values
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,raw_value,str,0,0.0,15739,False,False,국어국문학과 | 중어중문학과 | 영어영문학과
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,dept_norm_strict,str,0,0.0,15191,False,False,국어국문학과 | 중어중문학과 | 영어영문학과
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,dept_norm_suffix_reduced,str,0,0.0,13013,False,False,국어국문 | 중어중문 | 영어영문
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,dept_token_signature,str,0,0.0,13013,False,False,국어국문 | 중어중문 | 영어영문
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,dept_core_tokens,str,0,0.0,13013,False,False,국어국문 | 중어중문 | 영어영문
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,dept_modifier_tokens,str,13580,0.6793396698349174,52,False,False,영문 | 학부 | 학부
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,basis,str,0,0.0,1,False,False,comparison keys only; raw department label is preserved | comparison keys only; raw department label is preserved | comparison keys only; raw department label is preserved
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,confidence,str,0,0.0,1,False,False,medium | medium | medium
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv,approval_status,str,0,0.0,1,False,False,rule_approved | rule_approved | rule_approved
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,outcome_row_id,str,0,0.0,10242,False,False,OC2024_00001 | OC2024_00002 | OC2024_00003
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major_group_7,str,143,0.013962116774067565,7,False,False,MED | SOC | SOC
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_mapping_method,str,0,0.0,5,False,False,inherited_headcount | inherited_headcount | inherited_headcount
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_mapping_confidence,str,0,0.0,4,False,False,high | high | high
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_candidate_count,int64,0,0.0,5,True,False,1 | 1 | 1
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_review_needed,bool,0,0.0,2,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_evidence,str,0,0.0,596,False,False,D01 v2 high-confidence match 대계열=의약계열 | D01 v2 high-confidence match 대계열=사회계열 | D01 v2 high-confidence match 대계열=사회계열
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv,major7_sample_exclusion_rule,str,10099,0.9860378832259324,1,False,False,exclude from samples requiring major/context/GOMS until manual approved | exclude from samples requiring major/context/GOMS until manual approved | exclude from samples requiring major/context/GOMS until manual approved
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,outcome_row_id,str,0,0.0,10242,False,False,OC2024_00001 | OC2024_00002 | OC2024_00003
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,headcount_row_id,str,1681,0.16412809998047256,8547,False,False,HC2_2024_07159 | HC2_2024_07147 | HC2_2024_07154
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_stage,str,0,0.0,4,False,False,L1 | L1 | L1
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_method,str,0,0.0,4,False,False,exact_strict | exact_strict | exact_strict
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_status,str,0,0.0,3,False,False,auto_high_confidence | auto_high_confidence | auto_high_confidence
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_score,float64,365,0.035637570786955675,1,True,False,1.0 | 1.0 | 1.0
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,candidate_count,int64,0,0.0,42,True,False,1 | 1 | 1
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,review_needed,bool,0,0.0,2,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,unmatched_reason,str,8561,0.8358719000195274,5,False,False,multiple_candidates | multiple_fuzzy_or_conflict | multiple_candidates
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_evidence,str,0,0.0,8,False,False,school+campus+department strict exact unique | school+campus+department strict exact unique | school+campus+department strict exact unique
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,candidate_headcount_row_ids,str,176,0.01718414372192931,9898,False,False,HC2_2024_07159 | HC2_2024_07147 | HC2_2024_07154
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,candidate_preview,str,176,0.01718414372192931,4906,False,False,간호학과 | 경영물류학과 | 경찰소방학과
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,campus_conflict_flag,bool,0,0.0,2,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,degree_course_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,major_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,forbidden_modifier_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,headcount_match_flag,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,dataset,str,0,0.0,2,False,False,D01 | D01 | D01
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,raw_value,str,0,0.0,1725,False,False,국립강릉원주대학교 | 국립강릉원주대학교대학원 | 국립강릉원주대학교경영정책과학대학원
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,standard_value,str,0,0.0,1678,False,False,강릉원주대학교 | 강릉원주대학교대학원 | 강릉원주대학교경영정책과학대학원
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,basis,str,0,0.0,1,False,False,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix | NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix | NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix"
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,confidence,str,0,0.0,1,False,False,high | high | high
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv,approval_status,str,0,0.0,1,False,False,rule_approved | rule_approved | rule_approved
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,dataset,str,0,0.0,3,False,False,D08_v2 | D08_v2 | D08_v2
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,column,str,0,0.0,180,False,False,analysis_year | outcome_row_id | school_name_raw
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,dtype,str,0,0.0,11,False,False,Int16 | str | string
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,p4_use,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,registry_reason,str,0,0.0,6,False,False,candidate_feature_or_context | identifier_label_or_qa_metadata | identifier_label_or_qa_metadata
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,missing_n,int64,0,0.0,13,True,False,0 | 0 | 0
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,grain_version,str,0,0.0,1,False,False,v2_year_school_campus_day_degree_deptcode | v2_year_school_campus_day_degree_deptcode | v2_year_school_campus_day_degree_deptcode
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,key_column,str,0,0.0,6,False,False,analysis_year | school_name_std | campus_name_std
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv,role,str,0,0.0,1,False,False,semantic grain axis | semantic grain axis | semantic grain axis
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,school_uid,str,0,0.0,200,False,False,SCH_080166833214 | SCH_08825e789819 | SCH_0a0f2352484e
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,school_name_std,str,0,0.0,200,False,False,칼빈대학교 | 울산과학기술원 | 조선대학교
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,split,str,0,0.0,3,False,False,train | train | train
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,department_rows,int64,0,0.0,94,True,False,10 | 24 | 89
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,seed_primary,int64,0,0.0,1,True,False,3085 | 3085 | 3085
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,seed_secondary,int64,0,0.0,1,True,False,3086 | 3086 | 3086
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,sample_id,str,0,0.0,5,False,False,GRADE_ALL | GRADE_SELECTIVITY | EMPLOYMENT_HEALTH
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,base_rule,str,0,0.0,5,False,False,a_rate_pct.notna() | a_rate_pct.notna() & selectivity_proxy_pct.notna() | health_employment_rate_pct.notna()
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,sample_level_exclusion_rule,str,0,0.0,1,False,False,exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,requires_major_group_7,bool,0,0.0,1,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,requires_structure_context,bool,0,0.0,2,True,True,False | False | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,usable_rows_n,int64,0,0.0,4,True,False,10099 | 3707 | 7389
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,usable_rows_with_structure_n,int64,0,0.0,4,True,False,8561 | 3198 | 6270
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,usable_schools_n,int64,0,0.0,4,True,False,200 | 151 | 188
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,train_n,int64,0,0.0,4,True,False,7417 | 2760 | 5428
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,val_n,int64,0,0.0,4,True,False,1504 | 585 | 1121
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,test_n,int64,0,0.0,4,True,False,1178 | 362 | 840
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,p3_policy,str,0,0.0,1,False,False,"P3 freezes masks only; no imputation, scaling, one-hot, PCA, or model training | P3 freezes masks only; no imputation, scaling, one-hot, PCA, or model training | P3 freezes masks only; no imputation, scaling, one-hot, PCA, or model training"
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,feature_set_id,str,0,0.0,4,False,False,STRUCTURE | CTX24_WAGE | CTX24_WAGE_DISABLED_ALL_NULL
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,context_block,str,0,0.0,3,False,False,structure | ctx24_wage | ctx24_wage
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,feature_count,int64,0,0.0,4,True,False,31 | 13 | 2
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,all_null_count,int64,0,0.0,2,True,False,0 | 0 | 2
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,all_null_columns,str,3,0.75,1,False,False,ctx24_industry_top3_pct|ctx24_industry_hhi
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,p4_use,bool,0,0.0,2,True,True,True | True | False
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,exclusion_rule,str,0,0.0,2,False,False,use only rows where required context is observed; no all-null source columns | use only rows where required context is observed; no all-null source columns | disabled because source D04 has no industry distribution columns
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,target_candidate,str,0,0.0,6,False,False,a_rate_pct | cd_rate_pct | f_rate_pct
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,non_null_n,int64,0,0.0,4,True,False,10242 | 10242 | 10242
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,role,str,0,0.0,1,False,False,candidate_target_or_exposure | candidate_target_or_exposure | candidate_target_or_exposure
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv,p3_policy,str,0,0.0,1,False,False,candidate only; P4 chooses target within declared sample | candidate only; P4 chooses target within declared sample | candidate only; P4 chooses target within declared sample
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,dataset,str,0,0.0,3,False,False,D08_v2 | D08_v2 | D08_v2
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,column,str,0,0.0,180,False,False,analysis_year | outcome_row_id | school_name_raw
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,dtype,str,0,0.0,11,False,False,Int16 | str | string
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,p4_use,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,registry_reason,str,0,0.0,6,False,False,candidate_feature_or_context | identifier_label_or_qa_metadata | identifier_label_or_qa_metadata
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,missing_n,int64,0,0.0,13,True,False,0 | 0 | 0
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,school_uid,str,0,0.0,200,False,False,SCH_080166833214 | SCH_08825e789819 | SCH_0a0f2352484e
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,school_name_std,str,0,0.0,200,False,False,칼빈대학교 | 울산과학기술원 | 조선대학교
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,split,str,0,0.0,3,False,False,train | train | train
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,department_rows,int64,0,0.0,94,True,False,10 | 24 | 89
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,seed_primary,int64,0,0.0,1,True,False,3085 | 3085 | 3085
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,seed_secondary,int64,0,0.0,1,True,False,3086 | 3086 | 3086
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,sample_id,str,0,0.0,5,False,False,GRADE_ALL | GRADE_SELECTIVITY | EMPLOYMENT_HEALTH
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,base_rule,str,0,0.0,5,False,False,a_rate_pct.notna() | a_rate_pct.notna() & selectivity_proxy_pct.notna() | health_employment_rate_pct.notna()
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,sample_level_exclusion_rule,str,0,0.0,1,False,False,exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,requires_major_group_7,bool,0,0.0,1,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,requires_structure_context,bool,0,0.0,2,True,True,False | False | True
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,usable_rows_n,int64,0,0.0,4,True,False,10099 | 3707 | 7389
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,usable_rows_with_structure_n,int64,0,0.0,4,True,False,8561 | 3198 | 6270
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,usable_schools_n,int64,0,0.0,4,True,False,200 | 151 | 188
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,train_n,int64,0,0.0,4,True,False,7417 | 2760 | 5428
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,val_n,int64,0,0.0,4,True,False,1504 | 585 | 1121
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,test_n,int64,0,0.0,4,True,False,1178 | 362 | 840
