학교명,학과_계열,입결_프록시,admission_metric_family_used_v2,admission_metric_source_used_v2,admission_source_rows_v2,admission_source_units_v2,admission_recruitment_n_sum_v2
건국대학교,환경보건과,90.25,percentile,header_percentile,1,환경보건과학과,11.0
경기대학교,건축,81.0,percentile,header_percentile,1,건축학과 (5 년제 ),14.0
경기대학교,경영,77.67045454545455,percentile,header_percentile,2,경영학부,88.0
경기대학교,경제,77.64351851851852,percentile,header_percentile,3,경제학부,54.0
경기대학교,공공안전,80.25,percentile,header_percentile,1,공공안전학부,28.0
경기대학교,공공인재,76.75,percentile,header_percentile,1,공공인재학부,36.0
경기대학교,국어국문,78.0,percentile,header_percentile,1,국어국문학과,20.0
경기대학교,글로벌어문,77.75,percentile,header_percentile,1,글로벌어문학부,54.0
경기대학교,기계시스템공,78.87037037037037,percentile,header_percentile,3,기계시스템공학과 | 기계시스템 공학과,27.0
경기대학교,무역,78.0,percentile,header_percentile,1,무역학과,19.0
경기대학교,문헌정보,79.75,percentile,header_percentile,1,문헌정보학과,14.0
경기대학교,바이오융합,76.5,percentile,header_percentile,1,바이오융합학부,35.0
경기대학교,법,76.5,percentile,header_percentile,1,법학과,18.0
경기대학교,사,79.0,percentile,header_percentile,1,사학과,13.0
경기대학교,사회에너지시스템공,79.5,percentile,header_percentile,1,사회에너지시스템 공학과,39.0
경기대학교,산업경영정보공,79.5,percentile,header_percentile,1,산업경영정보공학과,41.0
경기대학교,수,77.25,percentile,header_percentile,1,수학과,9.0
경기대학교,스마트시티공,79.21428571428571,percentile,header_percentile,2,스마트시티공학부,28.0
경기대학교,스포츠과,83.666,percentile,header_percentile,1,스포츠과학부,64.0
경기대학교,시큐리티매니지먼트,78.666,percentile,header_percentile,1,시큐리티 매니지먼트학과,30.0
경기대학교,신소재화학공,79.75,percentile,header_percentile,1,신소재화학공학부,41.0
경기대학교,영어영문,77.75,percentile,header_percentile,1,영어영문학과,23.0
경기대학교,유아교육과,77.25,percentile,header_percentile,1,유아교육과,12.0
경기대학교,전자공,80.01530612244898,percentile,header_percentile,2,전자공학부,49.0
경기대학교,체육,82.666,percentile,header_percentile,1,체육학과,17.0
경기대학교,화,79.75,percentile,header_percentile,1,화학과,14.0
경기대학교,휴먼서비스,77.25,percentile,header_percentile,1,휴먼서비스학부,22.0
경북대학교,가정교육과,64.15700000000001,score_ratio_normalized,score_to_max_ratio,1,가정교육과,6.0
경북대학교,간호,67.355,score_ratio_normalized,score_to_max_ratio,1,간호학과,24.0
경북대학교,건설방재공,65.365,score_ratio_normalized,score_to_max_ratio,1,건설방재공학과,10.0
경북대학교,경영,66.26299999999999,score_ratio_normalized,score_to_max_ratio,1,경영학부,39.0
경북대학교,경제통상,65.806,score_ratio_normalized,score_to_max_ratio,1,경제통상학부,29.0
경북대학교,고고인류,64.568,score_ratio_normalized,score_to_max_ratio,1,고고인류학과,5.0
경북대학교,고분자공,65.96900000000001,score_ratio_normalized,score_to_max_ratio,1,고분자공학과,10.0
경북대학교,곤충생명과,64.537,score_ratio_normalized,score_to_max_ratio,1,곤충생명과학과,3.0
경북대학교,관광,60.169000000000004,score_ratio_normalized,score_to_max_ratio,1,관광학과,3.0
경북대학교,교육,65.19299999999998,score_ratio_normalized,score_to_max_ratio,1,교육학과,4.0
경북대학교,국어교육과,63.936,score_ratio_normalized,score_to_max_ratio,1,국어교육과,17.0
경북대학교,국어국문,64.938,score_ratio_normalized,score_to_max_ratio,1,국어국문학과,5.0
경북대학교,금속재료공,65.565,score_ratio_normalized,score_to_max_ratio,1,금속재료공학과,9.0
경북대학교,기계공,66.548,score_ratio_normalized,score_to_max_ratio,1,기계공학부,30.0
경북대학교,나노신소재공,65.218,score_ratio_normalized,score_to_max_ratio,1,나노신소재공학과,11.0
경북대학교,노어노문,64.66499999999999,score_ratio_normalized,score_to_max_ratio,1,노어노문학과,6.0
경북대학교,농업토목공,64.876,score_ratio_normalized,score_to_max_ratio,1,농업토목공학과,6.0
경북대학교,독어독문,64.616,score_ratio_normalized,score_to_max_ratio,1,독어독문학과,8.0
경북대학교,동물생명공,63.613,score_ratio_normalized,score_to_max_ratio,1,동물생명공학과,4.0
경북대학교,말/특수동물,64.64500000000001,score_ratio_normalized,score_to_max_ratio,1,말 / 특수동물학과,4.0
경북대학교,문헌정보,65.25800000000001,score_ratio_normalized,score_to_max_ratio,1,문헌정보학과,6.0
경북대학교,물리,64.842,score_ratio_normalized,score_to_max_ratio,1,물리학과,12.0
경북대학교,물리교육과,64.281,score_ratio_normalized,score_to_max_ratio,1,물리교육과,6.0
경북대학교,미디어커뮤니케이션,65.715,score_ratio_normalized,score_to_max_ratio,1,미디어커뮤니 케이션학과,6.0
경북대학교,바이오섬유소재,64.755,score_ratio_normalized,score_to_max_ratio,1,바이오섬유소재학과,6.0
경북대학교,불어불문,64.771,score_ratio_normalized,score_to_max_ratio,1,불어불문학과,6.0
경북대학교,사,64.785,score_ratio_normalized,score_to_max_ratio,1,사학과,7.0
경북대학교,사회,64.964,score_ratio_normalized,score_to_max_ratio,1,사회학과,6.0
경북대학교,사회복지,65.275,score_ratio_normalized,score_to_max_ratio,1,사회복지학부,7.0
경북대학교,산림과학.조경,64.736,score_ratio_normalized,score_to_max_ratio,1,산림과학 ᆞ 조경학부,16.0
경북대학교,산림생태보호,64.01299999999999,score_ratio_normalized,score_to_max_ratio,1,산림생태보호학과,4.0
경북대학교,생명공,66.29299999999999,score_ratio_normalized,score_to_max_ratio,1,생명공학부,16.0
경북대학교,생물,64.051,score_ratio_normalized,score_to_max_ratio,1,생물학과,8.0
경북대학교,생물교육과,65.18599999999999,score_ratio_normalized,score_to_max_ratio,1,생물교육과,4.0
경북대학교,섬유시스템공,65.063,score_ratio_normalized,score_to_max_ratio,1,섬유시스템공학과,8.0
경북대학교,섬유패션디자인섬유공학,63.711000000000006,score_ratio_normalized,score_to_max_ratio,1,섬유패션디자인학부 ( 섬유공학전공 ),7.0
경북대학교,소프트웨어,68.52000000000001,score_ratio_normalized,score_to_max_ratio,1,소프트웨어학과,8.0
경북대학교,수,65.508,score_ratio_normalized,score_to_max_ratio,1,수학과,9.0
경북대학교,수의예과,72.907,score_ratio_normalized,score_to_max_ratio,1,수의예과,13.0
경북대학교,수학교육과,67.236,score_ratio_normalized,score_to_max_ratio,1,수학교육과,7.0
경북대학교,스마트생물산업기계공,64.931,score_ratio_normalized,score_to_max_ratio,1,스마트생물산업 기계공학과,8.0
경북대학교,스마트플랜트공,65.66300000000001,score_ratio_normalized,score_to_max_ratio,1,스마트플랜트공학과,5.0
경북대학교,식물의,64.538,score_ratio_normalized,score_to_max_ratio,1,식물의학과,7.0
경북대학교,식물자원,63.866,score_ratio_normalized,score_to_max_ratio,1,식물자원학과,5.0
경북대학교,식품공,64.921,score_ratio_normalized,score_to_max_ratio,1,식품공학부,21.0
경북대학교,식품영양,64.576,score_ratio_normalized,score_to_max_ratio,1,식품영양학과,5.0
경북대학교,식품외식산업,65.827,score_ratio_normalized,score_to_max_ratio,1,식품외식산업학과,5.0
경북대학교,식품자원경제,64.35700000000001,score_ratio_normalized,score_to_max_ratio,1,식품자원경제학과,10.0
경북대학교,신소재공,66.595,score_ratio_normalized,score_to_max_ratio,1,신소재공학과,8.0
경북대학교,심리,65.77499999999999,score_ratio_normalized,score_to_max_ratio,1,심리학과,6.0
경북대학교,아동,63.998000000000005,score_ratio_normalized,score_to_max_ratio,1,아동학부,10.0
경북대학교,약,73.368,score_ratio_normalized,score_to_max_ratio,1,약학과,5.0
경북대학교,에너지공,66.007,score_ratio_normalized,score_to_max_ratio,1,에너지공학부,19.0
경북대학교,에너지화학공,65.35,score_ratio_normalized,score_to_max_ratio,1,에너지화학공학과,15.0
경북대학교,역사교육과,65.56900000000002,score_ratio_normalized,score_to_max_ratio,1,역사교육과,5.0
경북대학교,영어교육과,65.64099999999999,score_ratio_normalized,score_to_max_ratio,1,영어교육과,6.0
경북대학교,영어영문,65.284,score_ratio_normalized,score_to_max_ratio,1,영어영문학과,14.0
경북대학교,우주공,65.45400000000001,score_ratio_normalized,score_to_max_ratio,1,우주공학부,16.0
경북대학교,원예과,64.155,score_ratio_normalized,score_to_max_ratio,1,원예과학과,10.0
경북대학교,위치정보시스템,65.334,score_ratio_normalized,score_to_max_ratio,1,위치정보시스템학과,9.0
경북대학교,윤리교육과,66.60900000000001,score_ratio_normalized,score_to_max_ratio,1,윤리교육과,4.0
경북대학교,응용생명과,64.848,score_ratio_normalized,score_to_max_ratio,1,응용생명과학부,13.0
경북대학교,응용화,65.851,score_ratio_normalized,score_to_max_ratio,1,응용화학과,9.0
경북대학교,의류,64.45299999999999,score_ratio_normalized,score_to_max_ratio,1,의류학과,5.0
경북대학교,의예과,74.875,score_ratio_normalized,score_to_max_ratio,1,의예과,22.0
경북대학교,일반사회교육과,63.81,score_ratio_normalized,score_to_max_ratio,1,일반사회교육과,4.0
경북대학교,일어일문,65.34,score_ratio_normalized,score_to_max_ratio,1,일어일문학과,5.0
경북대학교,자동차공,66.659,score_ratio_normalized,score_to_max_ratio,1,자동차공학부,9.0
경북대학교,전기공,67.202,score_ratio_normalized,score_to_max_ratio,1,전기공학과,15.0
경북대학교,전자공,68.08384955752213,score_ratio_normalized,score_to_max_ratio,2,전자공학부 | 전자공학부 ( 인공지능전공 ),113.0
경북대학교,전자공모바일공학,71.905,score_ratio_normalized,score_to_max_ratio,1,전자공학부모바일공학전공,10.0
경북대학교,정밀기계공,66.969,score_ratio_normalized,score_to_max_ratio,1,정밀기계공학과,8.0
경북대학교,정치외교,65.815,score_ratio_normalized,score_to_max_ratio,1,정치외교학과,6.0
경북대학교,중어중문,64.476,score_ratio_normalized,score_to_max_ratio,1,중어중문학과,5.0
경북대학교,지구과학교육과,64.55199999999999,score_ratio_normalized,score_to_max_ratio,1,지구과학교육과,4.0
경북대학교,지구시스템과,64.776,score_ratio_normalized,score_to_max_ratio,1,지구시스템과학부,18.0
경북대학교,지리,64.505,score_ratio_normalized,score_to_max_ratio,1,지리학과,6.0
경북대학교,지리교육과,64.548,score_ratio_normalized,score_to_max_ratio,1,지리교육과,4.0
경북대학교,철,62.571000000000005,score_ratio_normalized,score_to_max_ratio,1,철학과,5.0
경북대학교,체육,62.62857142857141,score_ratio_normalized,score_to_max_ratio,1,체육학부 ( 체육학전공 ),6.0
경북대학교,체육건강운동관리,61.39857142857144,score_ratio_normalized,score_to_max_ratio,1,체육학부 ( 건강운동관리전공 ),6.0
경북대학교,체육교육과,63.32625000000001,score_ratio_normalized,score_to_max_ratio,1,체육교육과,12.0
경북대학교,축산,63.891,score_ratio_normalized,score_to_max_ratio,1,축산학과,9.0
경북대학교,치위생,66.966,score_ratio_normalized,score_to_max_ratio,1,치위생학과,7.0
경북대학교,치의예과,74.103,score_ratio_normalized,score_to_max_ratio,1,치의예과,19.0
경북대학교,컴퓨터,67.20283333333333,score_ratio_normalized,score_to_max_ratio,2,"컴퓨터학부 ( 플랫폼소프트웨어전공 , 데이터과학전공 ) | 컴퓨터학부 ( 글로벌소프트웨어융합전공 )",36.0
경북대학교,컴퓨터인공지능컴퓨팅,67.225,score_ratio_normalized,score_to_max_ratio,1,컴퓨터학부 ( 인공지능컴퓨팅전공 ),10.0
경북대학교,토목공,65.485,score_ratio_normalized,score_to_max_ratio,1,토목공학과,13.0
경북대학교,통계,65.731,score_ratio_normalized,score_to_max_ratio,1,통계학과,4.0
경북대학교,한문,64.38400000000001,score_ratio_normalized,score_to_max_ratio,1,한문학과,6.0
경북대학교,행정,66.455,score_ratio_normalized,score_to_max_ratio,1,행정학부,10.0
경북대학교,혁신신약,68.643,score_ratio_normalized,score_to_max_ratio,1,혁신신약학과,8.0
경북대학교,화,65.254,score_ratio_normalized,score_to_max_ratio,1,화학과,9.0
경북대학교,화학공,67.296,score_ratio_normalized,score_to_max_ratio,1,화학공학과,10.0
경북대학교,환경공,64.751,score_ratio_normalized,score_to_max_ratio,1,환경공학과,8.0
경북대학교,환경안,66.34299999999999,score_ratio_normalized,score_to_max_ratio,1,환경안전공학과,5.0
경희대학교,Hospitality경영,88.67,percentile,header_percentile,1,Hospitality 경영학과,33.0
경희대학교,건축공,87.5,percentile,header_percentile,1,건축공학과,36.0
경희대학교,경영,90.5,percentile,header_percentile,1,경영학과,77.0
경희대학교,경제,89.83,percentile,header_percentile,1,경제학과,44.0
경희대학교,골프산업,90.0,percentile,header_percentile,1,골프산업학과,25.0
경희대학교,관광・엔터테인먼트,89.17,percentile,header_percentile,1,관광 · 엔터테인먼트학부,27.0
경희대학교,국어국문,87.17,percentile,header_percentile,1,국어국문학과,18.0
경희대학교,국제,87.67,percentile,header_percentile,1,국제학과,64.0
경희대학교,글로벌Hospitality・관광,88.5,percentile,header_percentile,1,글로벌 Hospitality· 관광학과,5.0
경희대학교,글로벌커뮤니케이션,86.5,percentile,header_percentile,1,글로벌커뮤니케이션학부,33.0
경희대학교,기계공,89.5,percentile,header_percentile,1,기계공학과,69.0
경희대학교,디지털콘텐츠,98.5,percentile,header_percentile,1,디지털콘텐츠학과,2.0
경희대학교,러시아어,84.83,percentile,header_percentile,1,러시아어학과,17.0
경희대학교,무역,89.67,percentile,header_percentile,1,무역학과,30.0
경희대학교,물리,88.83,percentile,header_percentile,1,물리학과,21.0
경희대학교,미디어,89.83000000000001,percentile,header_percentile,1,미디어학과,23.0
경희대학교,빅데이터응용,91.17,percentile,header_percentile,1,빅데이터응용학과,12.0
경희대학교,사,88.33,percentile,header_percentile,1,사학과,12.0
경희대학교,사회,89.5,percentile,header_percentile,1,사회학과,12.0
경희대학교,사회기반시스템공,87.83,percentile,header_percentile,1,사회기반시스템공학과,36.0
경희대학교,산업경영공,89.0,percentile,header_percentile,1,산업경영공학과,35.0
경희대학교,산업디자인,96.5,percentile,header_percentile,1,산업디자인학과,3.0
경희대학교,생물,89.33,percentile,header_percentile,1,생물학과,20.0
경희대학교,생체의공,89.67,percentile,header_percentile,1,생체의공학과,25.0
경희대학교,소프트웨어융합,90.5,percentile,header_percentile,1,소프트웨어융합학과,22.0
경희대학교,수,88.5,percentile,header_percentile,1,수학과,20.0
경희대학교,스마트팜과,88.5,percentile,header_percentile,1,스마트팜과학과,17.0
경희대학교,스페인어,84.83,percentile,header_percentile,1,스페인어학과,17.0
경희대학교,스포츠의,93.5,percentile,header_percentile,1,스포츠의학과,21.0
경희대학교,스포츠지도,44.0,percentile,header_percentile,1,스포츠지도학과,21.0
경희대학교,식물・환경신소재공,88.33,percentile,header_percentile,1,식물 · 환경신소재공학과,10.0
경희대학교,식품생명공,88.83,percentile,header_percentile,1,식품생명공학과,19.0
경희대학교,식품영양,88.5,percentile,header_percentile,1,식품영양학과,16.0
경희대학교,아동가족,87.17,percentile,header_percentile,1,아동가족학과,11.0
경희대학교,약,96.0,percentile,header_percentile,1,약학과,15.0
경희대학교,약과,90.5,percentile,header_percentile,1,약과학과,9.0
경희대학교,영어영문,87.67,percentile,header_percentile,1,영어영문학과,19.0
경희대학교,우주과,88.17,percentile,header_percentile,1,우주과학과,20.0
경희대학교,원자력공,88.33,percentile,header_percentile,1,원자력공학과,28.0
경희대학교,유전생명공,89.67,percentile,header_percentile,1,유전생명공학과,25.0
경희대학교,응용물리,88.0,percentile,header_percentile,1,응용물리학과,19.0
경희대학교,응용수,89.0,percentile,header_percentile,1,응용수학과,17.0
경희대학교,응용영어통번역,86.17,percentile,header_percentile,1,응용영어통번역학과,18.0
경희대학교,응용화,88.5,percentile,header_percentile,1,응용화학과,26.0
경희대학교,의류디자인,90.5,percentile,header_percentile,1,의류디자인학과,10.0
경희대학교,의상,87.67,percentile,header_percentile,1,의상학과,16.0
경희대학교,의예과,98.67000000000002,percentile,header_percentile,1,의예과,44.0
경희대학교,일본어,85.0,percentile,header_percentile,1,일본어학과,20.0
경희대학교,자율,90.16999999999999,percentile,header_percentile,1,자율전공학부,29.0
경희대학교,전자정보공반도체공,90.17,percentile,header_percentile,1,전자정보공학부 반도체공학과,12.0
경희대학교,전자정보공전자공,90.17,percentile,header_percentile,1,전자정보공학부 전자공학과,54.0
경희대학교,정보디스플레이,91.5,percentile,header_percentile,1,정보디스플레이학과,23.0
경희대학교,정보전자신소재공,90.33,percentile,header_percentile,1,정보전자신소재공학과,34.0
경희대학교,정치외교,90.5,percentile,header_percentile,1,정치외교학과,16.0
경희대학교,조리&푸드디자인,88.83,percentile,header_percentile,1,조리 & 푸드디자인학과,12.0
경희대학교,주거환경,86.17,percentile,header_percentile,1,주거환경학과,16.0
경희대학교,중국어,84.67,percentile,header_percentile,1,중국어학과,21.0
경희대학교,지리,87.5,percentile,header_percentile,1,지리학과 ( 자연 ),12.0
경희대학교,철,87.5,percentile,header_percentile,1,철학과,15.0
경희대학교,체육,93.5,percentile,header_percentile,1,체육학과,34.0
